Customer_ID,Age,Gender,Location,Education_Level,Income_Level,Avg_Order_Value,Total_Purchases,Total_Spending,Purchase_Freq,Last_Purchase_Date,Product_Category,Web_Visits_Mo,Time_On_Site,Cart_Abandonment,Discount_Usage,Loyalty_Member,Email_Click_Rate,CSAT_Score,Churn_Risk,CLV
CUST-1675,53,Male,Atlanta,Bachelor's,73825,93.31,22,2052.82,1.83,2026-01-20,Luxury,12,17.8,0.26,0.42,1,0.16,3,High,3079.23
CUST-1676,27,Female,Chicago,Bachelor's,72603,74.52,29,2161.08,2.42,2025-09-16,Luxury,16,23.0,0.08,0.6,1,0.29,2,High,3241.62
CUST-1677,54,Female,Seattle,High School,61407,76.9,11,845.9,0.92,2025-10-23,Luxury,12,16.3,0.31,0.35,1,0.06,7,Medium,1268.85
CUST-1678,26,Male,San Francisco,Bachelor's,29872,45.37,33,1497.21,2.75,2026-02-07,Luxury,19,26.4,0.06,0.6,0,0.2,8,Low,2245.82
CUST-1679,41,Female,Boston,Bachelor's,68573,90.11,29,2613.19,2.42,2025-05-27,Books,10,9.7,0.14,0.16,0,0.01,10,High,3919.78
CUST-1680,52,Male,Chicago,PhD,96461,135.88,39,5299.32,3.25,2025-06-24,Home & Kitchen,7,8.1,0.81,0.3,0,0.02,1,High,7948.98
CUST-1681,66,Non-binary,Boston,Master's,32824,33.46,12,401.52,1.0,2026-02-21,Apparel,12,16.7,0.3,0.51,1,0.17,6,Medium,602.28
CUST-1682,52,Non-binary,Portland,Master's,45684,61.61,7,431.27,0.58,2026-02-17,Beauty,20,17.9,0.08,0.01,0,0.03,7,Low,646.9
CUST-1683,65,Male,Austin,High School,73536,75.2,39,2932.8,3.25,2025-04-29,Apparel,5,7.3,0.76,0.58,1,0.01,9,High,4399.2
CUST-1684,53,Female,Seattle,Master's,65771,80.74,42,3391.08,3.5,2025-04-16,Apparel,16,14.7,0.22,0.67,0,0.05,3,High,5086.62
CUST-1685,35,Male,Miami,Master's,73223,84.58,48,4059.84,4.0,2026-01-09,Electronics,9,9.9,0.78,0.32,1,0.17,2,High,6089.76
CUST-1686,66,Female,Seattle,Bachelor's,51013,56.07,26,1457.82,2.17,2025-08-05,Luxury,7,8.5,0.58,0.36,1,0.21,5,High,2186.73
CUST-1687,56,Female,Denver,PhD,88249,117.38,40,4695.2,3.33,2026-01-23,Luxury,20,29.0,0.29,0.68,0,0.06,10,Low,7042.8
CUST-1688,49,Male,Atlanta,Bachelor's,65938,88.49,9,796.41,0.75,2025-11-22,Luxury,22,16.4,0.4,0.62,1,0.2,1,High,1194.62
CUST-1689,41,Female,Denver,PhD,78939,106.9,41,4382.9,3.42,2025-08-21,Electronics,26,32.4,0.13,0.23,0,0.05,6,High,6574.35
CUST-1690,40,Male,Denver,PhD,71405,86.09,34,2927.06,2.83,2025-08-23,Home & Kitchen,14,14.3,0.27,0.26,0,0.18,9,High,4390.59
CUST-1691,49,Male,Portland,High School,68509,87.8,45,3951.0,3.75,2026-01-10,Home & Kitchen,11,8.5,0.21,0.54,0,0.12,10,Low,5926.5
CUST-1692,54,Female,Chicago,Bachelor's,77536,113.48,13,1475.24,1.08,2025-10-12,Beauty,7,8.9,0.13,0.45,0,0.2,9,Medium,2212.86
CUST-1693,29,Male,Miami,PhD,68729,88.7,36,3193.2,3.0,2025-09-15,Home & Kitchen,29,30.5,0.06,0.13,0,0.3,7,Medium,4789.8
CUST-1694,66,Female,Miami,High School,41196,69.28,25,1732.0,2.08,2025-04-25,Home & Kitchen,10,11.6,0.09,0.25,1,0.28,7,High,2598.0
CUST-1695,72,Male,Denver,Bachelor's,86747,100.57,24,2413.68,2.0,2025-11-13,Luxury,29,23.9,0.28,0.72,1,0.0,8,Medium,3620.52
CUST-1696,30,Undisclosed,Boston,PhD,81362,108.52,44,4774.88,3.67,2025-08-07,Books,9,8.8,0.55,0.55,0,0.27,10,High,7162.32
CUST-1697,40,Male,Portland,Bachelor's,22862,37.37,17,635.29,1.42,2025-05-06,Apparel,4,4.5,0.54,0.79,1,0.02,2,High,952.94
CUST-1698,42,Female,Denver,High School,51915,52.95,2,105.9,0.17,2025-11-12,Home & Kitchen,16,14.5,0.06,0.61,1,0.29,6,Medium,158.85
CUST-1699,52,Female,Austin,Bachelor's,85847,105.77,13,1375.01,1.08,2025-08-18,Home & Kitchen,10,7.0,0.21,0.75,1,0.08,5,High,2062.52
CUST-1700,58,Male,Atlanta,Bachelor's,28461,43.76,31,1356.56,2.58,2025-10-01,Electronics,19,27.8,0.37,0.17,1,0.11,5,Medium,2034.84
CUST-1701,47,Undisclosed,Chicago,Bachelor's,83871,87.62,29,2540.98,2.42,2025-07-02,Beauty,24,24.3,0.19,0.62,0,0.03,3,High,3811.47
CUST-1702,34,Female,San Francisco,High School,62175,84.09,28,2354.52,2.33,2025-10-25,Books,17,21.0,0.27,0.02,0,0.03,3,High,3531.78
CUST-1703,66,Female,Austin,Bachelor's,91805,102.87,27,2777.49,2.25,2025-11-17,Electronics,9,8.2,0.72,0.54,1,0.22,6,Medium,4166.23
CUST-1704,37,Female,Boston,Bachelor's,64977,115.9,15,1738.5,1.25,2026-02-20,Luxury,13,11.1,0.32,0.38,0,0.28,10,Low,2607.75
CUST-1705,65,Non-binary,Seattle,Master's,50558,55.91,31,1733.21,2.58,2025-03-11,Apparel,1,0.9,0.52,0.28,0,0.18,10,High,2599.82
CUST-1706,42,Non-binary,Seattle,Bachelor's,71161,79.03,40,3161.2,3.33,2025-10-05,Beauty,2,1.8,0.79,0.69,0,0.21,7,Medium,4741.8
CUST-1707,39,Female,Austin,Bachelor's,64392,93.09,15,1396.35,1.25,2025-03-02,Electronics,13,13.6,0.19,0.68,0,0.23,1,High,2094.52
CUST-1708,30,Female,Denver,Bachelor's,48782,67.45,33,2225.85,2.75,2025-03-03,Home & Kitchen,24,25.0,0.36,0.02,0,0.08,3,High,3338.77
CUST-1709,36,Male,San Francisco,High School,109366,137.86,20,2757.2,1.67,2025-10-13,Home & Kitchen,9,9.0,0.29,0.49,0,0.01,1,High,4135.8
CUST-1710,66,Male,New York,Bachelor's,45578,69.38,42,2913.96,3.5,2025-08-24,Beauty,7,4.4,0.32,0.29,0,0.0,10,High,4370.94
CUST-1711,53,Female,New York,High School,20140,34.32,12,411.84,1.0,2025-11-28,Home & Kitchen,16,15.9,0.07,0.33,1,0.11,3,High,617.76
CUST-1712,29,Male,Boston,PhD,96633,102.84,37,3805.08,3.08,2025-07-16,Electronics,19,12.7,0.33,0.67,0,0.07,5,High,5707.62
CUST-1713,58,Female,Denver,High School,53328,84.04,9,756.36,0.75,2025-12-29,Electronics,7,4.4,0.43,0.25,0,0.02,9,Low,1134.54
CUST-1714,36,Male,Miami,Bachelor's,59064,66.18,23,1522.14,1.92,2025-03-27,Home & Kitchen,6,8.6,0.28,0.75,0,0.05,3,High,2283.21
CUST-1715,29,Male,Miami,Bachelor's,57841,83.43,8,667.44,0.67,2026-02-05,Home & Kitchen,18,19.9,0.13,0.14,0,0.04,10,Low,1001.16
CUST-1716,26,Female,Chicago,Bachelor's,53606,82.8,32,2649.6,2.67,2025-06-07,Luxury,19,22.0,0.37,0.53,0,0.27,10,High,3974.4
CUST-1717,24,Non-binary,San Francisco,High School,26169,44.9,48,2155.2,4.0,2025-05-25,Apparel,11,9.9,0.34,0.54,0,0.04,9,High,3232.8
CUST-1718,45,Male,San Francisco,Bachelor's,45063,62.02,14,868.28,1.17,2026-02-19,Beauty,29,40.9,0.24,0.2,0,0.16,1,High,1302.42
CUST-1719,31,Female,Seattle,Bachelor's,66295,76.46,27,2064.42,2.25,2025-04-16,Electronics,12,13.7,0.27,0.26,1,0.18,6,High,3096.63
CUST-1720,48,Female,Portland,Master's,56960,81.59,25,2039.75,2.08,2025-08-13,Beauty,29,36.8,0.22,0.67,0,0.16,9,High,3059.62
CUST-1721,69,Male,Boston,Bachelor's,79607,69.15,13,898.95,1.08,2025-10-27,Luxury,26,22.6,0.19,0.61,0,0.03,5,Medium,1348.43
CUST-1722,36,Female,New York,Bachelor's,74653,101.81,21,2138.01,1.75,2025-04-30,Electronics,10,14.6,0.37,0.26,0,0.1,10,High,3207.02
CUST-1723,75,Male,Boston,Bachelor's,46449,67.64,45,3043.8,3.75,2025-08-24,Luxury,13,17.2,0.09,0.43,1,0.02,2,High,4565.7
CUST-1724,64,Male,Miami,Bachelor's,67170,84.94,31,2633.14,2.58,2025-12-03,Luxury,12,16.2,0.2,0.05,1,0.12,5,Medium,3949.71
CUST-1725,33,Undisclosed,Miami,Bachelor's,56643,79.07,37,2925.59,3.08,2025-03-12,Books,21,14.1,0.17,0.17,1,0.06,1,High,4388.38
CUST-1726,70,Male,Austin,Bachelor's,45166,51.43,48,2468.64,4.0,2025-11-06,Home & Kitchen,10,7.7,0.22,0.39,0,0.17,9,Medium,3702.96
CUST-1727,22,Female,Chicago,Bachelor's,33447,29.32,43,1260.76,3.58,2025-03-15,Books,20,15.7,0.21,0.07,0,0.21,10,High,1891.14
CUST-1728,52,Female,San Francisco,High School,62573,87.26,5,436.3,0.42,2025-09-06,Beauty,18,13.9,0.23,0.67,0,0.16,10,Medium,654.45
CUST-1729,29,Male,Atlanta,High School,56848,90.01,13,1170.13,1.08,2026-02-16,Beauty,4,5.4,0.21,0.57,1,0.13,9,Low,1755.2
CUST-1730,42,Female,Boston,High School,47888,50.49,28,1413.72,2.33,2025-06-18,Home & Kitchen,28,14.9,0.23,0.75,0,0.12,6,High,2120.58
CUST-1731,69,Non-binary,Miami,Bachelor's,44441,53.92,43,2318.56,3.58,2025-08-05,Books,24,13.8,0.13,0.55,1,0.25,9,High,3477.84
CUST-1732,38,Male,Portland,Bachelor's,104775,132.3,25,3307.5,2.08,2025-05-25,Beauty,5,3.9,0.25,0.75,1,0.07,3,High,4961.25
CUST-1733,53,Female,Seattle,Bachelor's,71682,95.27,35,3334.45,2.92,2025-04-08,Books,5,3.5,0.15,0.44,1,0.22,4,High,5001.67
CUST-1734,70,Female,New York,PhD,43177,92.81,47,4362.07,3.92,2025-04-11,Home & Kitchen,29,21.2,0.32,0.48,0,0.23,6,High,6543.1
CUST-1735,40,Female,Chicago,High School,70757,101.51,39,3958.89,3.25,2025-11-17,Electronics,28,36.3,0.2,0.78,1,0.13,4,Medium,5938.34
CUST-1736,33,Female,Portland,Master's,86240,114.59,7,802.13,0.58,2025-10-06,Luxury,12,12.8,0.27,0.51,0,0.09,1,High,1203.2
CUST-1737,74,Male,Chicago,Bachelor's,68350,80.71,38,3066.98,3.17,2025-05-27,Luxury,26,13.2,0.3,0.02,0,0.14,7,High,4600.47
CUST-1738,56,Non-binary,Austin,Bachelor's,92480,117.73,32,3767.36,2.67,2026-02-21,Books,3,2.8,0.64,0.58,0,0.03,5,Medium,5651.04
CUST-1739,62,Non-binary,Atlanta,High School,34143,69.1,3,207.3,0.25,2025-11-04,Beauty,29,26.3,0.21,0.72,1,0.01,8,Medium,310.95
CUST-1740,70,Female,Miami,Bachelor's,25173,43.53,45,1958.85,3.75,2025-11-28,Books,8,4.9,0.41,0.64,0,0.03,9,Medium,2938.27
CUST-1741,59,Female,Seattle,Bachelor's,70210,89.04,39,3472.56,3.25,2025-10-09,Books,22,25.9,0.18,0.47,0,0.06,5,Medium,5208.84
CUST-1742,75,Female,Portland,PhD,70529,91.94,37,3401.78,3.08,2025-05-17,Apparel,2,2.4,0.61,0.54,0,0.15,8,High,5102.67
CUST-1743,56,Female,Chicago,Bachelor's,-1790,11.57,22,254.54,1.83,2026-02-16,Luxury,18,22.0,0.22,0.79,1,0.25,1,High,381.81
CUST-1744,31,Female,San Francisco,PhD,52528,75.22,8,601.76,0.67,2025-06-18,Home & Kitchen,9,11.1,0.78,0.07,1,0.07,1,High,902.64
CUST-1745,48,Female,Austin,Bachelor's,44826,67.27,17,1143.59,1.42,2025-03-21,Books,13,6.5,0.36,0.53,1,0.28,7,High,1715.38
CUST-1746,75,Female,San Francisco,Master's,37161,71.96,27,1942.92,2.25,2025-08-28,Apparel,7,10.2,0.24,0.23,0,0.29,6,High,2914.38
CUST-1747,22,Female,Seattle,Bachelor's,24944,43.05,33,1420.65,2.75,2025-03-22,Apparel,10,13.1,0.1,0.51,0,0.29,5,High,2130.98
CUST-1748,52,Female,Portland,Master's,76915,103.66,46,4768.36,3.83,2025-08-07,Luxury,9,12.6,0.6,0.49,0,0.25,5,High,7152.54
CUST-1749,40,Male,Austin,Bachelor's,44651,63.06,17,1072.02,1.42,2025-03-21,Luxury,22,11.3,0.16,0.12,0,0.11,9,High,1608.03
CUST-1750,46,Male,Portland,Bachelor's,45337,71.73,42,3012.66,3.5,2025-09-11,Luxury,15,21.5,0.06,0.17,1,0.02,1,High,4518.99
CUST-1751,60,Male,Miami,Bachelor's,32623,50.12,12,601.44,1.0,2025-06-05,Home & Kitchen,5,6.5,0.81,0.5,0,0.17,8,High,902.16
CUST-1752,28,Female,Denver,Master's,90378,116.11,48,5573.28,4.0,2025-07-24,Apparel,12,16.0,0.13,0.1,0,0.17,2,High,8359.92
CUST-1753,35,Female,Austin,Bachelor's,73692,100.97,46,4644.62,3.83,2025-10-01,Beauty,1,0.6,0.84,0.21,0,0.25,7,Medium,6966.93
CUST-1754,64,Female,San Francisco,Master's,15152,24.49,27,661.23,2.25,2025-11-11,Home & Kitchen,12,14.9,0.3,0.67,1,0.3,6,Medium,991.84
CUST-1755,29,Female,Seattle,High School,45355,76.38,48,3666.24,4.0,2025-08-31,Electronics,22,32.1,0.32,0.26,0,0.15,10,High,5499.36
CUST-1756,26,Female,Atlanta,Master's,75570,93.91,8,751.28,0.67,2025-03-28,Books,6,7.1,0.26,0.39,0,0.1,2,High,1126.92
CUST-1757,27,Male,Miami,Master's,90627,105.93,23,2436.39,1.92,2025-12-20,Luxury,19,20.3,0.13,0.75,1,0.06,3,High,3654.58
CUST-1758,75,Female,Denver,Master's,81816,94.72,42,3978.24,3.5,2025-05-23,Apparel,19,27.5,0.23,0.18,0,0.0,4,High,5967.36
CUST-1759,61,Female,Atlanta,Bachelor's,57886,80.87,49,3962.63,4.08,2025-12-18,Books,16,15.1,0.11,0.31,1,0.15,7,Low,5943.94
CUST-1760,34,Female,New York,Bachelor's,26372,46.33,29,1343.57,2.42,2025-03-12,Home & Kitchen,19,20.9,0.16,0.49,0,0.17,8,High,2015.36
CUST-1761,55,Male,Miami,PhD,82404,106.11,20,2122.2,1.67,2025-07-30,Electronics,3,2.9,0.36,0.6,1,0.25,2,High,3183.3
CUST-1762,24,Male,Seattle,Bachelor's,28515,52.42,16,838.72,1.33,2025-04-08,Home & Kitchen,23,33.0,0.11,0.72,0,0.15,8,High,1258.08
CUST-1763,63,Male,Chicago,Bachelor's,66377,92.46,17,1571.82,1.42,2026-02-07,Home & Kitchen,10,5.8,0.12,0.73,0,0.27,9,Low,2357.73
CUST-1764,30,Male,Austin,Bachelor's,61451,109.21,16,1747.36,1.33,2025-12-24,Beauty,27,27.0,0.33,0.62,1,0.19,7,Low,2621.04
CUST-1765,57,Female,Portland,Master's,37889,58.29,19,1107.51,1.58,2025-03-05,Books,18,21.4,0.11,0.18,0,0.25,1,High,1661.26
CUST-1766,59,Male,Seattle,Bachelor's,72285,84.94,8,679.52,0.67,2025-11-29,Beauty,26,33.6,0.06,0.02,0,0.04,6,Medium,1019.28
CUST-1767,26,Female,Austin,Bachelor's,69529,69.33,38,2634.54,3.17,2025-04-15,Home & Kitchen,13,14.1,0.27,0.31,0,0.26,8,High,3951.81
CUST-1768,67,Female,Atlanta,Master's,56484,64.53,38,2452.14,3.17,2025-04-12,Electronics,26,36.6,0.39,0.11,1,0.2,5,High,3678.21
CUST-1769,44,Male,Portland,High School,74422,106.78,29,3096.62,2.42,2025-12-29,Apparel,18,26.0,0.17,0.57,0,0.05,2,High,4644.93
CUST-1770,75,Male,Boston,PhD,37520,64.72,41,2653.52,3.42,2025-07-21,Apparel,3,1.7,0.19,0.53,1,0.06,5,High,3980.28
CUST-1771,19,Male,San Francisco,High School,28654,35.15,36,1265.4,3.0,2025-07-20,Books,26,23.5,0.25,0.04,1,0.28,8,High,1898.1
CUST-1772,22,Male,New York,Bachelor's,30130,74.77,26,1944.02,2.17,2025-03-21,Luxury,28,14.7,0.37,0.67,1,0.01,2,High,2916.03
CUST-1773,46,Male,Miami,High School,30301,53.57,31,1660.67,2.58,2025-03-30,Luxury,23,19.1,0.32,0.2,0,0.14,1,High,2491.0
CUST-1774,54,Female,Seattle,High School,63858,88.46,44,3892.24,3.67,2025-11-19,Apparel,3,3.1,0.6,0.35,0,0.09,4,Medium,5838.36
CUST-1775,55,Male,New York,PhD,79672,122.11,12,1465.32,1.0,2025-07-30,Home & Kitchen,23,32.4,0.16,0.53,1,0.2,4,High,2197.98
CUST-1776,36,Non-binary,Chicago,Bachelor's,58935,96.33,17,1637.61,1.42,2025-08-22,Home & Kitchen,25,33.7,0.24,0.34,0,0.25,9,High,2456.42
CUST-1777,25,Male,Austin,Bachelor's,29829,57.64,15,864.6,1.25,2025-09-23,Beauty,27,16.9,0.08,0.35,0,0.11,3,High,1296.9
CUST-1778,65,Female,Austin,Bachelor's,76246,104.54,9,940.86,0.75,2025-08-07,Books,26,15.4,0.29,0.05,0,0.13,4,High,1411.29
CUST-1779,62,Female,Seattle,Bachelor's,57243,86.47,39,3372.33,3.25,2025-06-06,Beauty,12,13.1,0.3,0.32,0,0.29,3,High,5058.5
CUST-1780,18,Female,Denver,Bachelor's,28511,46.1,42,1936.2,3.5,2025-08-20,Luxury,27,27.9,0.39,0.61,0,0.24,2,High,2904.3
CUST-1781,39,Female,Denver,Bachelor's,41465,64.33,48,3087.84,4.0,2025-10-01,Apparel,20,15.3,0.14,0.73,0,0.27,4,Medium,4631.76
CUST-1782,69,Female,Boston,Bachelor's,64701,90.44,12,1085.28,1.0,2025-07-08,Home & Kitchen,7,9.8,0.11,0.33,1,0.13,8,High,1627.92
CUST-1783,34,Female,San Francisco,Master's,58303,77.04,32,2465.28,2.67,2025-12-04,Apparel,25,35.7,0.24,0.34,0,0.07,1,High,3697.92
CUST-1784,24,Female,Portland,Bachelor's,32495,42.84,25,1071.0,2.08,2026-02-19,Electronics,24,21.7,0.3,0.56,0,0.12,8,Low,1606.5
CUST-1785,42,Female,Chicago,Bachelor's,76269,93.61,39,3650.79,3.25,2025-08-27,Apparel,8,11.1,0.73,0.75,0,0.21,8,High,5476.18
CUST-1786,62,Male,New York,Bachelor's,80824,90.94,18,1636.92,1.5,2025-07-31,Electronics,9,8.0,0.25,0.21,0,0.03,3,High,2455.38
CUST-1787,21,Male,Denver,Master's,27458,48.1,15,721.5,1.25,2026-02-15,Beauty,14,17.3,0.14,0.35,0,0.08,10,Low,1082.25
CUST-1788,53,Female,Boston,Bachelor's,21468,23.66,32,757.12,2.67,2025-06-09,Beauty,5,4.9,0.51,0.64,1,0.01,10,High,1135.68
CUST-1789,23,Female,Boston,Bachelor's,33708,57.12,6,342.72,0.5,2025-05-09,Luxury,21,13.1,0.17,0.49,1,0.13,6,High,514.08
CUST-1790,48,Female,Seattle,Bachelor's,73622,77.31,44,3401.64,3.67,2025-12-19,Apparel,19,27.1,0.35,0.09,0,0.25,4,Medium,5102.46
CUST-1791,36,Female,Chicago,PhD,52294,68.26,43,2935.18,3.58,2026-01-09,Apparel,21,20.0,0.22,0.5,0,0.01,1,High,4402.77
CUST-1792,61,Undisclosed,Atlanta,Bachelor's,76098,101.14,35,3539.9,2.92,2025-10-25,Electronics,16,19.8,0.33,0.15,0,0.2,1,High,5309.85
CUST-1793,71,Male,Portland,Master's,36028,63.94,34,2173.96,2.83,2026-02-02,Beauty,24,20.8,0.25,0.41,1,0.28,5,Medium,3260.94
CUST-1794,56,Male,San Francisco,Bachelor's,85604,112.33,38,4268.54,3.17,2025-12-27,Electronics,12,6.2,0.32,0.42,1,0.07,8,Low,6402.81
CUST-1795,44,Male,Miami,Bachelor's,58327,81.52,5,407.6,0.42,2026-02-13,Beauty,21,12.6,0.17,0.7,1,0.21,1,High,611.4
CUST-1796,27,Female,Seattle,Master's,48421,57.23,18,1030.14,1.5,2025-03-16,Electronics,4,4.0,0.77,0.37,0,0.29,2,High,1545.21
CUST-1797,43,Female,Portland,Bachelor's,52565,82.37,16,1317.92,1.33,2025-10-15,Beauty,8,9.5,0.32,0.22,1,0.29,7,Medium,1976.88
CUST-1798,36,Male,Miami,Master's,60370,69.41,8,555.28,0.67,2025-04-17,Electronics,7,5.8,0.54,0.18,0,0.07,8,High,832.92
CUST-1799,56,Female,Miami,PhD,64759,95.7,25,2392.5,2.08,2025-07-16,Beauty,15,17.9,0.12,0.7,0,0.03,3,High,3588.75
CUST-1800,20,Male,Chicago,Master's,30241,56.52,32,1808.64,2.67,2025-06-21,Books,6,7.2,0.48,0.14,1,0.04,8,High,2712.96
CUST-1801,62,Female,Chicago,High School,56407,90.0,26,2340.0,2.17,2025-08-04,Electronics,5,6.0,0.35,0.34,1,0.21,1,High,3510.0
CUST-1802,30,Female,New York,Master's,69004,89.25,22,1963.5,1.83,2025-05-12,Apparel,14,13.9,0.14,0.15,0,0.22,9,High,2945.25
CUST-1803,67,Male,Boston,Bachelor's,65165,76.98,31,2386.38,2.58,2025-07-14,Luxury,21,29.7,0.39,0.62,0,0.2,2,High,3579.57
CUST-1804,45,Female,Portland,Master's,52048,59.12,43,2542.16,3.58,2025-07-04,Books,13,12.9,0.11,0.38,0,0.1,2,High,3813.24
CUST-1805,75,Male,Seattle,Bachelor's,49036,57.22,10,572.2,0.83,2025-12-22,Books,10,9.5,0.33,0.28,0,0.05,4,Medium,858.3
CUST-1806,37,Male,Austin,Master's,77167,80.8,12,969.6,1.0,2025-11-18,Electronics,18,12.6,0.39,0.29,0,0.17,10,Medium,1454.4
CUST-1807,45,Male,Seattle,Bachelor's,75486,104.91,28,2937.48,2.33,2025-08-10,Luxury,29,23.4,0.06,0.68,1,0.15,3,High,4406.22
CUST-1808,25,Male,New York,Bachelor's,30285,60.96,6,365.76,0.5,2026-01-08,Apparel,4,2.2,0.66,0.44,1,0.22,4,Medium,548.64
CUST-1809,58,Male,San Francisco,High School,83483,109.02,20,2180.4,1.67,2025-04-06,Books,8,9.1,0.3,0.57,1,0.13,6,High,3270.6
CUST-1810,56,Female,Boston,Master's,25773,45.44,5,227.2,0.42,2026-01-07,Apparel,24,18.0,0.06,0.72,1,0.1,7,Low,340.8
CUST-1811,18,Female,Austin,Bachelor's,27178,67.79,23,1559.17,1.92,2025-05-30,Beauty,11,8.8,0.19,0.72,0,0.09,5,High,2338.76
CUST-1812,20,Female,Denver,Bachelor's,24218,43.24,9,389.16,0.75,2025-04-01,Luxury,17,21.6,0.38,0.26,1,0.06,2,High,583.74
CUST-1813,30,Male,San Francisco,Master's,110125,132.33,29,3837.57,2.42,2026-01-30,Home & Kitchen,18,14.9,0.05,0.76,0,0.08,3,High,5756.36
CUST-1814,45,Female,Chicago,Bachelor's,79264,98.79,16,1580.64,1.33,2025-10-18,Beauty,21,15.6,0.26,0.02,0,0.03,10,Medium,2370.96
CUST-1815,74,Male,Miami,Bachelor's,63418,80.03,46,3681.38,3.83,2026-01-03,Luxury,25,16.7,0.23,0.3,0,0.1,3,High,5522.07
CUST-1816,66,Male,Denver,Bachelor's,80699,107.01,22,2354.22,1.83,2025-11-17,Electronics,26,33.1,0.36,0.72,0,0.01,5,Medium,3531.33
CUST-1817,42,Female,Seattle,Bachelor's,87325,100.99,8,807.92,0.67,2025-06-09,Electronics,11,6.9,0.08,0.22,1,0.06,5,High,1211.88
CUST-1818,73,Male,Seattle,Bachelor's,87112,100.11,20,2002.2,1.67,2026-02-20,Apparel,16,15.3,0.29,0.22,1,0.22,4,Medium,3003.3
CUST-1819,50,Female,Chicago,High School,83434,110.25,14,1543.5,1.17,2025-06-22,Books,12,12.1,0.29,0.24,0,0.1,8,High,2315.25
CUST-1820,55,Female,New York,Bachelor's,59749,74.77,39,2916.03,3.25,2025-05-11,Home & Kitchen,13,15.4,0.28,0.49,1,0.2,6,High,4374.04
CUST-1821,70,Male,Portland,Bachelor's,54972,76.31,37,2823.47,3.08,2025-09-27,Electronics,27,30.6,0.38,0.35,0,0.22,6,Medium,4235.2
CUST-1822,23,Male,Denver,Master's,25189,41.78,34,1420.52,2.83,2025-09-25,Luxury,16,21.0,0.34,0.58,1,0.17,1,High,2130.78
CUST-1823,75,Male,Denver,High School,75048,94.93,11,1044.23,0.92,2026-01-24,Books,23,12.5,0.06,0.72,0,0.29,6,Medium,1566.34
CUST-1824,61,Female,Atlanta,Bachelor's,61821,75.09,40,3003.6,3.33,2025-11-03,Books,26,20.7,0.21,0.54,0,0.01,3,High,4505.4
CUST-1825,62,Male,San Francisco,PhD,56630,70.22,33,2317.26,2.75,2025-12-25,Luxury,21,16.4,0.19,0.16,0,0.22,6,Medium,3475.89
CUST-1826,49,Male,Boston,High School,55586,67.39,31,2089.09,2.58,2025-07-03,Books,1,0.6,0.35,0.75,1,0.29,10,High,3133.64
CUST-1827,62,Male,San Francisco,Bachelor's,94003,122.44,44,5387.36,3.67,2025-05-07,Electronics,16,12.6,0.21,0.21,0,0.26,6,High,8081.04
CUST-1828,64,Female,Portland,Master's,84053,105.77,34,3596.18,2.83,2025-08-01,Luxury,15,12.1,0.18,0.12,1,0.05,2,High,5394.27
CUST-1829,38,Male,Seattle,PhD,101607,130.79,7,915.53,0.58,2025-04-28,Luxury,6,6.1,0.45,0.07,0,0.1,1,High,1373.3
CUST-1830,33,Male,Seattle,Master's,75580,105.83,49,5185.67,4.08,2025-11-21,Apparel,12,14.0,0.39,0.45,1,0.05,3,High,7778.5
CUST-1831,71,Female,Seattle,Master's,66139,81.54,23,1875.42,1.92,2026-01-05,Home & Kitchen,8,7.0,0.17,0.09,1,0.18,5,Medium,2813.13
CUST-1832,38,Non-binary,Atlanta,Master's,64491,93.31,46,4292.26,3.83,2025-04-04,Apparel,7,8.5,0.84,0.11,0,0.21,4,High,6438.39
CUST-1833,28,Male,Seattle,Bachelor's,44593,64.45,7,451.15,0.58,2025-04-12,Home & Kitchen,2,1.7,0.48,0.24,0,0.1,7,High,676.72
CUST-1834,54,Male,Portland,Master's,39771,58.18,25,1454.5,2.08,2025-07-06,Luxury,12,9.5,0.27,0.23,1,0.16,4,High,2181.75
CUST-1835,53,Male,Chicago,High School,75146,107.67,3,323.01,0.25,2025-07-14,Books,21,21.9,0.34,0.48,1,0.21,8,High,484.52
CUST-1836,52,Female,Boston,PhD,46306,71.84,38,2729.92,3.17,2025-03-05,Home & Kitchen,14,7.3,0.18,0.65,1,0.13,7,High,4094.88
CUST-1837,36,Male,Portland,Bachelor's,69229,85.7,20,1714.0,1.67,2025-11-30,Luxury,16,9.3,0.2,0.61,0,0.26,10,Medium,2571.0
CUST-1838,37,Female,Boston,Bachelor's,87309,112.2,34,3814.8,2.83,2025-05-27,Luxury,11,10.1,0.19,0.21,0,0.23,9,High,5722.2
CUST-1839,74,Female,Portland,Bachelor's,51690,59.03,49,2892.47,4.08,2025-11-13,Apparel,20,28.9,0.18,0.2,1,0.02,1,High,4338.7
CUST-1840,35,Female,Seattle,Master's,105209,127.68,44,5617.92,3.67,2025-04-19,Apparel,9,11.0,0.84,0.77,0,0.19,5,High,8426.88
CUST-1841,64,Male,Chicago,High School,45186,50.19,44,2208.36,3.67,2025-09-15,Books,10,5.9,0.34,0.01,0,0.07,4,Medium,3312.54
CUST-1842,58,Female,Denver,Master's,84803,94.96,30,2848.8,2.5,2025-05-06,Beauty,17,22.9,0.09,0.7,0,0.17,6,High,4273.2
CUST-1843,66,Female,San Francisco,Master's,73495,99.34,17,1688.78,1.42,2025-07-27,Electronics,12,14.8,0.09,0.16,1,0.29,1,High,2533.17
